;OptOmrNr;Optagelsesområder; Antal Optagne ;; Antal ansøgere ;;Adgangskvotient;
;;; optagne ; standby ; total ; 1. prioritet ;kvote 1 kvotient;standby
10;;Københavns Universitet;;;;;;
8020;81010;Multimediedesigner, København NV, Studiestart: sommerstart; 145 ; 18 ; 704 ; 245 ;7,9;7,1
8030;81015;AP Graduate in Multimedia Design, København NV, Study start: Summer start; 74 ; -   ; 520 ; 195 ;8,5;
8040;84010;Produktionsteknolog, København N, Studiestart: sommerstart; 67 ; -   ; 134 ; 53 ;Alle optaget, ledige pladser;
8050;84015;AP Graduate in Production Technology, København N, Study start: Summer start; 42 ; -   ; 113 ; 25 ;Alle optaget, ledige pladser;
8060;88010;Kort- og landmålingstekniker, København N, Studiestart: sommerstart; 42 ; 1 ; 90 ; 48 ;4,6;Alle optaget, ledige pladser
8070;;Københavns Erhvervsakademi (KEA) i alt; 1.816 ; 79 ; 7.437 ; 3.131 ;;
8080;;Zealand Sjællands Erhvervsakademi;;;;;;
8090;41060;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, Studiestart: sommerstart; 78 ; 9 ; 252 ; 83 ;6,2;3,9
8100;41062;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, Studiestart: vinterstart; 60 ; -   ; 144 ; 35 ;Alle optaget, ledige pladser;
8110;41067;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, E-læring, Studiestart: sommerstart; 65 ; -   ; 117 ; 59 ;2,3;Alle optaget
8120;41069;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Næstved, E-læring, Studiestart: vinterstart; 12 ; -   ; 50 ; 13 ;Alle optaget, ledige pladser;
8130;47710;Professionsbachelor, urban landskabsingeniør, Fredensborg, Studiestart: sommerstart; 46 ; 4 ; 112 ; 47 ;5,7;Alle optaget
8140;70020;Administrationsøkonom, Køge, Studiestart: sommerstart; 26 ; 5 ; 124 ; 30 ;3,6;Alle optaget
8150;70400;Autoteknolog, Køge, Studiestart: sommerstart; 26 ; -   ; 44 ; 23 ;Alle optaget, ledige pladser;
8160;71210;Datamatiker, Roskilde, Studiestart: sommerstart; 63 ; 7 ; 255 ; 89 ;5,7;5,0
8170;71212;Datamatiker, Roskilde, Studiestart: vinterstart; 31 ; 5 ; 132 ; 28 ;4,1;3,6
8180;71215;AP Graduate in Computer Science, Roskilde, Study start: Summer start; 35 ; -   ; 344 ; 89 ;9,6;
8190;71310;Datamatiker, Næstved, Studiestart: sommerstart; 22 ; 4 ; 117 ; 47 ;6,5;5,4
8200;74030;Finansøkonom, Næstved, Studiestart: sommerstart; 194 ; 15 ; 439 ; 189 ;4,9;Alle optaget
8210;74610;Handelsøkonom, Næstved, Studiestart: sommerstart; 44 ; -   ; 128 ; 35 ;Alle optaget, ledige pladser;
8220;74615;AP Graduate in Commerce Management, Næstved, Study start: Summer start; 31 ; -   ; 153 ; 44 ;8,2;
8230;75115;Installatør, VVS, Slagelse, Studiestart: sommerstart; 4 ; -   ; 5 ; 5 ;Alle optaget, ledige pladser;
8240;75160;Installatør, stærkstrøm, Næstved, Studiestart: sommerstart; 11 ; -   ; 17 ; 12 ;Alle optaget, ledige pladser;
8250;77010;Jordbrugsteknolog, Slagelse, Studiestart: sommerstart; 45 ; -   ; 69 ; 50 ;Alle optaget, ledige pladser;
8260;78110;Laborant, Roskilde, Studiestart: sommerstart; 27 ; 4 ; 207 ; 63 ;7,7;6,2
8270;78112;Laborant, Roskilde, Studiestart: vinterstart; 24 ; 3 ; 105 ; 15 ;4,2;Alle optaget
8280;78160;Laborant, Slagelse, Studiestart: sommerstart; 25 ; -   ; 95 ; 26 ;5,4;Alle optaget
8290;78162;Laborant, Slagelse, Studiestart: vinterstart; 7 ; -   ; 36 ; 4 ;Alle optaget, ledige pladser;
8300;79160;Markedsføringsøkonom, Roskilde, Studiestart: sommerstart; 67 ; -   ; 210 ; 56 ;Alle optaget, ledige pladser;
8310;79161;Markedsføringsøkonom, Roskilde, E-læring, Studiestart: sommerstart; 37 ; -   ; 111 ; 42 ;Alle optaget, ledige pladser;
8320;79162;Markedsføringsøkonom, Roskilde, Studiestart: vinterstart; 22 ; -   ; 69 ; 18 ;Alle optaget, ledige pladser;
8330;79163;Markedsføringsøkonom, Roskilde, E-læring, Studiestart: vinterstart; 9 ; -   ; 37 ; 6 ;Alle optaget, ledige pladser;
8340;79165;AP Graduate in Marketing Management, Roskilde, Study start: Summer start; 57 ; -   ; 349 ; 72 ;9,7;
8350;79167;AP Graduate in Marketing Management, Roskilde, Study start: Winter start; 15 ; -   ; 65 ; 9 ;Alle optaget, ledige pladser;
8360;79168;Markedsføringsøkonom, Slagelse, Studiestart: sommerstart; 18 ; -   ; 75 ; 20 ;Alle optaget, ledige pladser;
8370;79180;Markedsføringsøkonom, Nykøbing F, Studiestart: sommerstart; 8 ; -   ; 29 ; 11 ;Alle optaget, ledige pladser;
8380;81160;Multimediedesigner, Slagelse, Studiestart: sommerstart; 45 ; 1 ; 110 ; 30 ;3,2;Alle optaget
8390;81210;Multimediedesigner, Køge, Studiestart: sommerstart; 84 ; 5 ; 236 ; 72 ;4,8;Alle optaget
8400;81215;AP Graduate in Multimedia Design, Køge, Study start: Summer start; 39 ; -   ; 268 ; 62 ;10,2;
8410;81230;Multimediedesigner, Nykøbing F, Studiestart: sommerstart; 21 ; -   ; 37 ; 18 ;Alle optaget, ledige pladser;
8420;83060;Procesteknolog (ernærings-, fødevare-, mejeri- og procesteknologi), Roskilde, Studiestart: sommerstart; 29 ; 4 ; 88 ; 46 ;5,0;Alle optaget
8430;83065;Procesteknolog (ernærings-, fødevare-, mejeri- og procesteknologi), Roskilde, Studiestart: vinterstart; 8 ; -   ; 44 ; 12 ;Alle optaget, ledige pladser;
8440;84060;Produktionsteknolog, Slagelse, Studiestart: sommerstart; 6 ; -   ; 18 ; 8 ;Alle optaget, ledige pladser;
8450;86080;Serviceøkonom, Slagelse, Studiestart: sommerstart; 5 ; -   ; 29 ; 5 ;Alle optaget, ledige pladser;
8460;86084;Serviceøkonom, Slagelse, E-læring, Studiestart: sommerstart; 18 ; -   ; 55 ; 14 ;Alle optaget, ledige pladser;
8470;86085;AP Graduate in Service, Hospitality and Tourism Management, Køge, Study start: Summer start; 34 ; -   ; 169 ; 38 ;Alle optaget, ledige pladser;
8480;86087;AP Graduate in Service, Hospitality and Tourism Management, Køge, Study start: Winter start; 11 ; -   ; 44 ; 13 ;Alle optaget, ledige pladser;
8490;86090;Serviceøkonom, Køge, Studiestart: sommerstart; 13 ; -   ; 66 ; 12 ;Alle optaget, ledige pladser;
8500;86092;Serviceøkonom, Køge, Studiestart: vinterstart; 2 ; -   ; 21 ; -   ;Alle optaget, ledige pladser;
8510;87030;Logistikøkonom , Køge, Studiestart: sommerstart; 20 ; -   ; 69 ; 15 ;Alle optaget, ledige pladser;
8520;87035;AP Graduate in Logistic Management, Køge, Study start: Summer start; 40 ; -   ; 127 ; 38 ;2,5;Alle optaget
8530;;Zealand Sjællands Erhvervsakademi i alt; 1.484 ; 66 ; 5.271 ; 1.603 ;;
8540;;Erhvervsakademi Kolding;;;;;;
8550;45840;Professionsbachelor, finans, Kolding, Studiestart: sommerstart; 80 ; -   ; 174 ; 72 ;Alle optaget, ledige pladser;
8560;60270;Professionsbachelor, it-arkitektur, Kolding, Studiestart: sommerstart; 16 ; -   ; 38 ; 9 ;Alle optaget, ledige pladser;
8570;73650;Entreprenørskab og design, Kolding, Studiestart: sommerstart; 23 ; -   ; 58 ; 25 ;100 % kvote 2, ledige pladser;
8580;74070;Finansøkonom, Kolding, Studiestart: sommerstart; 91 ; -   ; 260 ; 88 ;Alle optaget, ledige pladser;
8590;74446;Financial controller, Kolding, Studiestart: sommerstart; 21 ; -   ; 63 ; 23 ;Alle optaget, ledige pladser;
8600;79260;Markedsføringsøkonom, Kolding, Studiestart: sommerstart; 52 ; -   ; 125 ; 51 ;Alle optaget, ledige pladser;
8610;79265;AP Graduate in Marketing Management, Kolding, Study start: Summer start; 99 ; -   ; 355 ; 146 ;3,9;
8620;81360;Multimediedesigner, Kolding, Studiestart: sommerstart; 43 ; -   ; 103 ; 36 ;Alle optaget, ledige pladser;
8630;81365;AP Graduate in Multimedia Design, Kolding, Study start: Summer start; 38 ; -   ; 233 ; 83 ;7,6;
8640;84130;Produktionsteknolog, Kolding, Studiestart: sommerstart; 9 ; -   ; 24 ; 14 ;Alle optaget, ledige pladser;
8650;;Erhvervsakademi Kolding i alt; 472 ; -   ; 1.433 ; 547 ;;
8660;;Erhvervsakademi SydVest;;;;;;
8670;41115;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Esbjerg, Studiestart: sommerstart; 43 ; -   ; 84 ; 44 ;Alle optaget, ledige pladser;
8680;71460;Datamatiker, Sønderborg, Studiestart: sommerstart; 18 ; -   ; 54 ; 18 ;Alle optaget;
8690;71465;AP Graduate in Computer Science, Sønderborg, Study start: Summer start; 9 ; -   ; 111 ; 27 ;4,2;
8700;71510;Datamatiker, Esbjerg, Studiestart: sommerstart; 30 ; 5 ; 90 ; 42 ;4,7;Alle optaget
8710;71515;AP Graduate in Computer Science, Esbjerg, Study start: Summer start; 25 ; 6 ; 187 ; 45 ;2,4;
8720;72160;Byggekoordinator, Esbjerg, Studiestart: sommerstart; 4 ; -   ; 13 ; 4 ;Alle optaget, ledige pladser;
8730;72166;Byggekoordinator, Sønderborg, Studiestart: sommerstart; 6 ; -   ; 16 ; 11 ;Alle optaget, ledige pladser;
8740;73060;Designteknolog, Sønderborg, Studiestart: sommerstart; 10 ; -   ; 35 ; 9 ;100 % kvote 2;
8750;73410;Driftsteknolog - Offshore, Esbjerg, Studiestart: sommerstart; -   ; -   ; 14 ; 7 ;Ikke oprettet;
8760;73411;Driftsteknolog - Offshore, Esbjerg, E-læring, Studiestart: sommerstart; 3 ; -   ; 11 ; 5 ;Alle optaget, ledige pladser;
8770;74080;Finansøkonom, Esbjerg, Studiestart: sommerstart; 81 ; -   ; 164 ; 76 ;Alle optaget, ledige pladser;
8780;74084;Finansøkonom, Sønderborg, Studiestart: sommerstart; 45 ; -   ; 70 ; 42 ;Alle optaget, ledige pladser;
8790;75230;Installatør, stærkstrøm, Esbjerg, Studiestart: sommerstart; -   ; -   ; 5 ; 1 ;Ikke oprettet;
8800;79290;Markedsføringsøkonom, Sønderborg, Studiestart: sommerstart; 9 ; -   ; 36 ; 8 ;Alle optaget, ledige pladser;
8810;79310;Markedsføringsøkonom, Esbjerg, Studiestart: sommerstart; 36 ; -   ; 80 ; 38 ;Alle optaget, ledige pladser;
8820;79311;Markedsføringsøkonom, Esbjerg, E-læring, Studiestart: sommerstart; 48 ; -   ; 102 ; 33 ;Alle optaget, ledige pladser;
8830;79315;AP Graduate in Marketing Management, Esbjerg, Study start: Summer start; 30 ; -   ; 160 ; 37 ;3,2;
8840;81410;Multimediedesigner, Esbjerg, Studiestart: sommerstart; 24 ; 3 ; 60 ; 35 ;6,0;Alle optaget
8850;81412;AP Graduate in Multimedia Design, Esbjerg, Study start: Summer start; 20 ; 4 ; 140 ; 30 ;3,7;Alle optaget
8860;81420;Multimediedesigner, Sønderborg, Studiestart: sommerstart; 14 ; -   ; 25 ; 15 ;Alle optaget;
8870;84160;Produktionsteknolog, Sønderborg, Studiestart: sommerstart; 5 ; -   ; 16 ; 7 ;Alle optaget, ledige pladser;
8880;84210;Produktionsteknolog, Esbjerg, Studiestart: sommerstart; 11 ; -   ; 23 ; 12 ;Alle optaget, ledige pladser;
8890;86114;Serviceøkonom, Sønderborg, Studiestart: sommerstart; 12 ; -   ; 32 ; 11 ;Alle optaget, ledige pladser;
8900;86120;Serviceøkonom, Esbjerg, Studiestart: sommerstart; 13 ; -   ; 33 ; 12 ;Alle optaget, ledige pladser;
8910;;Erhvervsakademi SydVest i alt; 496 ; 18 ; 1.561 ; 569 ;;
8920;;Erhvervsakademi MidtVest;;;;;;
8930;45850;Professionsbachelor, finans, Herning, Studiestart: sommerstart; 23 ; -   ; 82 ; 20 ;Alle optaget, ledige pladser;
8940;71610;Datamatiker, Herning, Studiestart: sommerstart; 28 ; 1 ; 64 ; 32 ;3,9;Alle optaget, ledige pladser
8950;72140;Byggekoordinator, Herning, Studiestart: sommerstart; 11 ; -   ; 20 ; 12 ;Alle optaget, ledige pladser;
8960;74090;Finansøkonom, Herning, Studiestart: sommerstart; 62 ; -   ; 155 ; 59 ;Alle optaget, ledige pladser;
8970;74100;Finansøkonom, Holstebro, Studiestart: sommerstart; 46 ; -   ; 89 ; 48 ;Alle optaget, ledige pladser;
8980;75310;Installatør, stærkstrøm, Herning, Studiestart: sommerstart; 6 ; -   ; 14 ; 8 ;Alle optaget, ledige pladser;
8990;75315;Installatør, VVS, Herning, Studiestart: sommerstart; 11 ; -   ; 12 ; 12 ;Alle optaget, ledige pladser;
9000;78310;Laborant, Holstebro, Studiestart: sommerstart; 22 ; -   ; 50 ; 22 ;Alle optaget, ledige pladser;
9010;79360;Markedsføringsøkonom, Herning, Studiestart: sommerstart; 36 ; -   ; 79 ; 34 ;Alle optaget, ledige pladser;
9020;81460;Multimediedesigner, Herning, Studiestart: sommerstart; 33 ; -   ; 73 ; 27 ;Alle optaget, ledige pladser;
9030;83210;Procesteknolog (ernærings-, fødevare-, mejeri- og procesteknologi), Holstebro, Studiestart: sommerstart; 10 ; -   ; 27 ; 14 ;Alle optaget, ledige pladser;
9040;84260;Produktionsteknolog, Herning, Studiestart: sommerstart; 23 ; -   ; 35 ; 25 ;Alle optaget, ledige pladser;
9050;86150;Serviceøkonom, Holstebro, Studiestart: sommerstart; 5 ; -   ; 28 ; 2 ;Alle optaget, ledige pladser;
9060;;Erhvervsakademi MidtVest i alt; 316 ; 1 ; 728 ; 315 ;;
9070;;Erhvervsakademi Aarhus;;;;;;
9080;45860;Professionsbachelor, finans, Viby J, Studiestart: sommerstart; 287 ; 25 ; 640 ; 329 ;6,5;5,1
9090;45865;Bachelor of financial management and services, Viby J, Study start: Summer start; 46 ; -   ; 214 ; 80 ;8,8;
9100;47360;Professionsbachelor, fødevareteknologi og applikation, Viby J, Studiestart: sommerstart; 32 ; -   ; 47 ; 33 ;Alle optaget, ledige pladser;
9110;58800;Professionsbachelor, økonomi og It, Viby J, Studiestart: sommerstart; 68 ; 11 ; 202 ; 88 ;5,8;Alle optaget, ledige pladser
9120;60300;Professionsbachelor, it-arkitektur, Viby J, Studiestart: sommerstart; 50 ; -   ; 116 ; 46 ;4,3;Alle optaget, ledige pladser
9130;70350;Automationsteknolog, Aarhus C, Studiestart: sommerstart; 32 ; -   ; 66 ; 29 ;Alle optaget, ledige pladser;
9140;70460;Autoteknolog, Aarhus C, Studiestart: sommerstart; 27 ; -   ; 45 ; 22 ;Alle optaget, ledige pladser;
9150;71710;Datamatiker, Viby J, Studiestart: sommerstart; 62 ; 12 ; 247 ; 124 ;6,0;5,2
9160;72170;Byggekoordinator, Viby J, Studiestart: sommerstart; 24 ; -   ; 53 ; 22 ;Alle optaget, ledige pladser;
9170;74110;Finansøkonom, Viby J, Studiestart: sommerstart; 280 ; 20 ; 844 ; 352 ;5,6;4,4
9180;74450;Financial controller, Viby J, Studiestart: sommerstart; 44 ; 10 ; 150 ; 61 ;6,6;Alle optaget, ledige pladser
9190;76210;It-teknolog, Viby J, Studiestart: sommerstart; 17 ; 12 ; 120 ; 42 ;6,5;3,2
9200;76215;AP Graduate in IT Technology, Viby J, Study start: Summer start; 17 ; -   ; 172 ; 54 ;10,5;
9210;77110;Jordbrugsteknolog, Viby J, Studiestart: sommerstart; 166 ; -   ; 212 ; 171 ;Alle optaget, ledige pladser;
9220;77700;Miljøteknolog, Viby J, Studiestart: sommerstart; 21 ; -   ; 47 ; 20 ;Alle optaget, ledige pladser;
9230;78360;Laborant, Viby J, Studiestart: sommerstart; 44 ; 11 ; 164 ; 68 ;6,0;Alle optaget, ledige pladser
9240;78370;AP Graduate in Chemical and Biotechnical Science, Viby J, Study start: Summer start; 55 ; -   ; 145 ; 90 ;9,0;
9250;79410;Markedsføringsøkonom, Viby J, Studiestart: sommerstart; 400 ; 30 ; 823 ; 424 ;5,6;4,0
9260;79415;AP Graduate in Marketing Management, Viby J, Study start: Summer start; 82 ; -   ; 361 ; 126 ;9,2;
9270;81560;Multimediedesigner, Viby J, Studiestart: sommerstart; 102 ; 13 ; 312 ; 129 ;5,7;4,9
9280;81565;AP Graduate in Multimedia Design, Viby J, Study start: Summer start; 68 ; 8 ; 264 ; 99 ;8,8;3,2
9290;84290;Produktionsteknolog, Aarhus C, Studiestart: sommerstart; 24 ; -   ; 50 ; 22 ;Alle optaget, ledige pladser;
9300;86156;Serviceøkonom, Viby J, Studiestart: sommerstart; 120 ; 8 ; 258 ; 126 ;4,8;Alle optaget, ledige pladser
9310;;Erhvervsakademi Aarhus i alt; 2.068 ; 160 ; 5.552 ; 2.557 ;;
9320;;Erhvervsakademi Dania;;;;;;
9330;52750;Professionsbachelor, optometri, Randers SØ, Studiestart: sommerstart; 58 ; -   ; 105 ; 60 ;Alle optaget, ledige pladser;
9340;70200;Administrationsøkonom, Horsens, Studiestart: sommerstart; 14 ; -   ; 42 ; 13 ;Alle optaget, ledige pladser;
9350;70210;Administrationsøkonom, Viborg, Studiestart: sommerstart; 15 ; 3 ; 51 ; 25 ;6,5;Alle optaget, ledige pladser
9360;70376;Automationsteknolog, Hedensted, Studiestart: sommerstart; 9 ; -   ; 12 ; 9 ;Alle optaget, ledige pladser;
9370;70378;Automationsteknolog, Randers SØ, Studiestart: sommerstart; 18 ; -   ; 28 ; 17 ;Alle optaget, ledige pladser;
9380;70510;Autoteknolog, Viborg, Studiestart: sommerstart; -   ; -   ; 9 ; 4 ;Ikke oprettet;
9390;70515;AP Graduate in Automotive Technology, Viborg, Study start: Summer start; 19 ; -   ; 51 ; 26 ;Alle optaget, ledige pladser;
9400;71660;Datamatiker, Skive, Studiestart: sommerstart; 20 ; -   ; 43 ; 20 ;Alle optaget, ledige pladser;
9410;71665;Datamatiker, Grenaa, Studiestart: sommerstart; 43 ; 1 ; 74 ; 48 ;3,7;Alle optaget, ledige pladser
9420;73372;Energiteknolog, Randers SØ, Studiestart: sommerstart; 7 ; -   ; 16 ; 12 ;Alle optaget, ledige pladser;
9430;74210;Finansøkonom, Hobro, Studiestart: sommerstart; 85 ; -   ; 154 ; 71 ;Alle optaget, ledige pladser;
9440;74215;Finansøkonom, Silkeborg, Studiestart: sommerstart; 72 ; -   ; 200 ; 52 ;Alle optaget, ledige pladser;
9450;74216;Finansøkonom, Silkeborg, E-læring, Studiestart: sommerstart; 115 ; 10 ; 334 ; 222 ;6,8;6,2
9460;74217;Finansøkonom, Silkeborg, Studiestart: vinterstart; 26 ; -   ; 99 ; 26 ;Alle optaget, ledige pladser;
9470;74660;Handelsøkonom, Randers SØ, Studiestart: sommerstart; 34 ; -   ; 81 ; 34 ;Alle optaget, ledige pladser;
9480;74662;Handelsøkonom, Randers SØ, Studiestart: vinterstart; 7 ; -   ; 28 ; 8 ;Alle optaget, ledige pladser;
9490;74670;Handelsøkonom, Silkeborg, Studiestart: sommerstart; 29 ; -   ; 65 ; 28 ;Alle optaget, ledige pladser;
9500;74672;Handelsøkonom, Silkeborg, Studiestart: vinterstart; 8 ; -   ; 29 ; 7 ;Alle optaget, ledige pladser;
9510;74675;Handelsøkonom, Hobro, Studiestart: sommerstart; 21 ; -   ; 54 ; 17 ;Alle optaget, ledige pladser;
9520;74680;Handelsøkonom, Horsens, Studiestart: sommerstart; 23 ; -   ; 62 ; 20 ;Alle optaget, ledige pladser;
9530;74681;Handelsøkonom, Horsens, E-læring, Studiestart: sommerstart; 40 ; 1 ; 105 ; 51 ;5,4;Alle optaget, ledige pladser
9540;75370;Installatør, stærkstrøm, Randers SØ, Studiestart: sommerstart; 9 ; -   ; 9 ; 8 ;Alle optaget, ledige pladser;
9550;76255;AP Graduate in IT Technology, Viborg, Study start: Summer start; 14 ; -   ; 171 ; 49 ;4,6;Alle optaget
9560;76270;It-teknolog, Viborg, Studiestart: sommerstart; 17 ; 3 ; 48 ; 18 ;4,2;Alle optaget
9570;79510;Markedsføringsøkonom, Viborg, Studiestart: sommerstart; 12 ; -   ; 38 ; 13 ;Alle optaget, ledige pladser;
9580;79512;AP Graduate in Marketing Management, Viborg, Study start: Summer start; 40 ; -   ; 179 ; 60 ;Alle optaget;
9590;79560;Markedsføringsøkonom, Randers SØ, Studiestart: sommerstart; 32 ; -   ; 72 ; 22 ;Alle optaget, ledige pladser;
9600;79562;Markedsføringsøkonom, Randers SØ, Studiestart: vinterstart; 4 ; -   ; 24 ; 5 ;Alle optaget, ledige pladser;
9610;79565;AP Graduate in Marketing Management, Randers SØ, Study start: Summer start; 35 ; -   ; 196 ; 50 ;4,0;Alle optaget
9620;81580;Multimediedesigner, Grenaa, Studiestart: sommerstart; 20 ; 2 ; 46 ; 24 ;4,5;Alle optaget, ledige pladser
9630;81590;Multimediedesigner, Skive, Studiestart: sommerstart; 14 ; -   ; 33 ; 16 ;Alle optaget, ledige pladser;
9640;84410;Produktionsteknolog, Randers SØ, Studiestart: sommerstart; 17 ; -   ; 24 ; 17 ;Alle optaget, ledige pladser;
9650;86160;Serviceøkonom, Randers SØ, Studiestart: sommerstart; 12 ; -   ; 49 ; 11 ;Alle optaget, ledige pladser;
9660;86164;Serviceøkonom, Randers SØ, E-læring, Studiestart: sommerstart; 40 ; -   ; 86 ; 38 ;Alle optaget, ledige pladser;
9670;86165;AP Graduate in Service, Hospitality and Tourism Management, Randers SØ, Study start: Summer start; 47 ; -   ; 210 ; 68 ;Alle optaget, ledige pladser;
9680;87110;Logistikøkonom , Hobro, Studiestart: sommerstart; 20 ; -   ; 34 ; 17 ;Alle optaget, ledige pladser;
9690;;Erhvervsakademi Dania i alt; 996 ; 20 ; 2.861 ; 1.186 ;;
9700;;I alt; 67.425 ; 4.200 ; 256.701 ; 93.388 ;;
