;OptOmrNr;Optagelsesområder;Antal Optagne;;Antal ansøgere;;Adgangskvotient;
;;;optagne;standby;total;1. prioritet;kvote 1 kvotient;standby
10;;Københavns Universitet;;;;;;
8260;78160;Laborant, Slagelse, Studiestart: sommerstart; 19 ;; 63 ; 16 ;Alle optaget, ledige pladser;
8270;78162;Laborant, Slagelse, Studiestart: vinterstart; 2 ;; 45 ; 6 ;Alle optaget, ledige pladser;
8280;79160;Markedsføringsøkonom, Roskilde, Studiestart: sommerstart; 57 ;; 203 ; 58 ;Alle optaget, ledige pladser;
8290;79161;Markedsføringsøkonom, Roskilde, E-læring, Studiestart: sommerstart; 30 ;; 96 ; 31 ;Alle optaget, ledige pladser;
8300;79162;Markedsføringsøkonom, Roskilde, Studiestart: vinterstart; 22 ;; 74 ; 26 ;Alle optaget, ledige pladser;
8310;79163;Markedsføringsøkonom, Roskilde, E-læring, Studiestart: vinterstart; 11 ;; 46 ; 13 ;Alle optaget, ledige pladser;
8320;79168;Markedsføringsøkonom, Slagelse, Studiestart: sommerstart; 24 ;; 72 ; 22 ;Alle optaget, ledige pladser;
8330;79180;Markedsføringsøkonom, Nykøbing F, Studiestart: sommerstart; 18 ;; 39 ; 17 ;Alle optaget, ledige pladser;
8340;81160;Multimediedesigner, Slagelse, Studiestart: sommerstart; 27 ;; 91 ; 26 ;Alle optaget, ledige pladser;
8350;81210;Multimediedesigner, Køge, Studiestart: sommerstart; 85 ;; 169 ; 62 ;Alle optaget, ledige pladser;
8360;81230;Multimediedesigner, Nykøbing F, Studiestart: sommerstart; 14 ;; 36 ; 14 ;Alle optaget, ledige pladser;
8370;83060;Procesteknolog (ernærings-, fødevare-, mejeri- og procesteknologi), Roskilde, Studiestart: sommerstart; 34 ;; 63 ; 45 ;Alle optaget, ledige pladser;
8380;84060;Produktionsteknolog, Slagelse, Studiestart: sommerstart; 12 ;; 24 ; 12 ;Alle optaget, ledige pladser;
8390;86080;Serviceøkonom, Slagelse, Studiestart: sommerstart; 12 ;; 37 ; 10 ;Alle optaget, ledige pladser;
8400;86084;Serviceøkonom, Slagelse, E-læring, Studiestart: sommerstart; 13 ;; 43 ; 13 ;Alle optaget, ledige pladser;
8410;86090;Serviceøkonom, Køge, Studiestart: sommerstart; 9 ;; 39 ; 10 ;Alle optaget, ledige pladser;
8420;86092;Serviceøkonom, Køge, Studiestart: vinterstart; 4 ;; 24 ; 5 ;Alle optaget, ledige pladser;
8430;87030;Logistikøkonom , Køge, Studiestart: sommerstart; 11 ;; 51 ; 12 ;Alle optaget, ledige pladser;
8440;;Zealand Sjællands Erhvervsakademi i alt; 1.277 ; 18 ; 3.677 ; 1.288 ;;
8450;;IBA Erhvervsakademi Kolding;;;;;;
8460;45840;Professionsbachelor, finans, Kolding, Studiestart: sommerstart; 56 ;; 160 ; 58 ;Alle optaget, ledige pladser;
8470;60270;Professionsbachelor, it-arkitektur, Kolding, Studiestart: sommerstart; 13 ;; 26 ; 12 ;Alle optaget, ledige pladser;
8480;73650;Entreprenørskab og design, Kolding, Studiestart: sommerstart; 21 ;; 68 ; 28 ;Kun kvote 2, ledige pladser;
8490;74070;Finansøkonom, Kolding, Studiestart: sommerstart; 64 ;; 154 ; 66 ;Alle optaget, ledige pladser;
8500;74071;Finansøkonom, Kolding, E-læring, Studiestart: sommerstart; 97 ;; 239 ; 96 ;Alle optaget;
8510;74446;Financial controller, Kolding, Studiestart: sommerstart; 16 ;; 64 ; 19 ;Alle optaget, ledige pladser;
8520;79260;Markedsføringsøkonom, Kolding, Studiestart: sommerstart; 36 ;; 76 ; 32 ;Alle optaget, ledige pladser;
8530;79261;Markedsføringsøkonom, Kolding, E-læring, Studiestart: sommerstart; 52 ;; 114 ; 49 ;Alle optaget, ledige pladser;
8540;81360;Multimediedesigner, Kolding, Studiestart: sommerstart; 43 ;; 99 ; 39 ;Alle optaget, ledige pladser;
8550;84130;Produktionsteknolog, Kolding, Studiestart: sommerstart; 10 ;; 19 ; 12 ;Alle optaget, ledige pladser;
8560;;IBA Erhvervsakademi Kolding i alt; 408 ;; 1.019 ; 411 ;;
8570;;Erhvervsakademi SydVest;;;;;;
8580;41115;Bygningskonstruktør, professionsbachelor i bygningskonstruktion, Esbjerg, Studiestart: sommer- og vinterstart; 36 ;; 75 ; 41 ;Alle optaget, ledige pladser;
8590;45845;Professionsbachelor, finans, Esbjerg, Studiestart: sommerstart; 19 ;; 47 ; 19 ;Alle optaget, ledige pladser;
8600;71456;Datamatiker, Tønder, Studiestart: sommerstart; 11 ;; 20 ; 12 ;Alle optaget, ledige pladser;
8610;71460;Datamatiker, Sønderborg, Studiestart: sommerstart; 16 ;; 30 ; 17 ;Alle optaget, ledige pladser;
8620;71510;Datamatiker, Esbjerg, Studiestart: sommerstart; 35 ; 3 ; 77 ; 48 ;5,1;Alle optaget, ledige pladser
8630;71515;AP Graduate in Computer Science, Esbjerg, Study start: Summer start; 26 ; 6 ; 229 ; 88 ;2,4;2
8640;72166;Byggekoordinator, Sønderborg, Studiestart: sommerstart; -   ;; 13 ; 5 ;Ikke oprettet;
8650;73060;Designteknolog, Sønderborg, Studiestart: sommerstart; 3 ;; 27 ; 7 ;Kun kvote 2, ledige pladser;
8660;73344;Energiteknolog, Esbjerg, Studiestart: sommerstart; 7 ;; 15 ; 7 ;Alle optaget, ledige pladser;
8670;73410;Driftsteknolog - Offshore, Esbjerg, Studiestart: sommerstart; 8 ;; 18 ; 8 ;Alle optaget, ledige pladser;
8680;73411;Driftsteknolog - Offshore, Esbjerg, E-læring, Studiestart: sommerstart; 12 ;; 24 ; 13 ;Alle optaget, ledige pladser;
8690;74080;Finansøkonom, Esbjerg, Studiestart: sommerstart; 56 ;; 115 ; 50 ;Alle optaget, ledige pladser;
8700;74084;Finansøkonom, Sønderborg, Studiestart: sommerstart; 32 ;; 60 ; 31 ;Alle optaget, ledige pladser;
8710;75230;Installatør, stærkstrøm, Esbjerg, Studiestart: sommerstart; 5 ;; 11 ; 6 ;Alle optaget, ledige pladser;
8720;79290;Markedsføringsøkonom, Sønderborg, Studiestart: sommerstart; 7 ;; 27 ; 10 ;Alle optaget, ledige pladser;
8730;79310;Markedsføringsøkonom, Esbjerg, Studiestart: sommerstart; 31 ;; 63 ; 35 ;Alle optaget, ledige pladser;
8740;79311;Markedsføringsøkonom, Esbjerg, E-læring, Studiestart: sommerstart; 60 ;; 118 ; 63 ;Alle optaget, ledige pladser;
8750;81410;Multimediedesigner, Esbjerg, Studiestart: sommerstart; 21 ;; 45 ; 16 ;Alle optaget, ledige pladser;
8760;81412;AP Graduate in Multimedia Design, Esbjerg, Study start: Summer start; 20 ; 6 ; 188 ; 50 ;4,4;2
8770;81420;Multimediedesigner, Sønderborg, Studiestart: sommerstart; 16 ; 2 ; 43 ; 17 ;6,5;Alle optaget, ledige pladser
8780;84160;Produktionsteknolog, Sønderborg, Studiestart: sommerstart; 8 ;; 18 ; 8 ;Alle optaget, ledige pladser;
8790;84210;Produktionsteknolog, Esbjerg, Studiestart: sommerstart; 5 ;; 12 ; 7 ;Alle optaget, ledige pladser;
8800;86114;Serviceøkonom, Sønderborg, Studiestart: sommerstart; 7 ;; 14 ; 6 ;Alle optaget, ledige pladser;
8810;86120;Serviceøkonom, Esbjerg, Studiestart: sommerstart; 15 ;; 23 ; 14 ;Alle optaget, ledige pladser;
8820;;Erhvervsakademi SydVest i alt; 456 ; 17 ; 1.312 ; 578 ;;
8830;;Erhvervsakademi MidtVest;;;;;;
8840;45850;Professionsbachelor, finans, Herning, Studiestart: sommerstart; 24 ;; 65 ; 21 ;Alle optaget, ledige pladser;
8850;71610;Datamatiker, Herning, Studiestart: sommerstart; 28 ; 2 ; 66 ; 32 ;3,4;Alle optaget, ledige pladser
8860;72140;Byggekoordinator, Herning, Studiestart: sommerstart; 8 ;; 22 ; 11 ;Alle optaget, ledige pladser;
8870;74090;Finansøkonom, Herning, Studiestart: sommerstart; 36 ;; 107 ; 36 ;Alle optaget, ledige pladser;
8880;74100;Finansøkonom, Holstebro, Studiestart: sommerstart; 43 ;; 73 ; 45 ;Alle optaget, ledige pladser;
8890;75310;Installatør, stærkstrøm, Herning, Studiestart: sommerstart; 4 ;; 10 ; 6 ;Alle optaget, ledige pladser;
8900;75315;Installatør, VVS, Herning, Studiestart: sommerstart; 9 ;; 9 ; 9 ;Alle optaget, ledige pladser;
8910;78310;Laborant, Holstebro, Studiestart: sommerstart; 20 ;; 45 ; 22 ;Alle optaget, ledige pladser;
8920;79360;Markedsføringsøkonom, Herning, Studiestart: sommerstart; 38 ;; 74 ; 38 ;Alle optaget, ledige pladser;
8930;81460;Multimediedesigner, Herning, Studiestart: sommerstart; 25 ;; 60 ; 24 ;Alle optaget, ledige pladser;
8940;83210;Procesteknolog (ernærings-, fødevare-, mejeri- og procesteknologi), Holstebro, Studiestart: sommerstart; 9 ;; 16 ; 9 ;Alle optaget, ledige pladser;
8950;84260;Produktionsteknolog, Herning, Studiestart: sommerstart; 18 ;; 32 ; 20 ;Alle optaget, ledige pladser;
8960;86150;Serviceøkonom, Holstebro, Studiestart: sommerstart; 12 ;; 28 ; 15 ;Alle optaget, ledige pladser;
8970;;Erhvervsakademi MidtVest i alt; 274 ; 2 ; 607 ; 288 ;;
8980;;Erhvervsakademi Aarhus;;;;;;
8990;45860;Professionsbachelor, finans, Viby J, Studiestart: sommerstart; 235 ; 13 ; 516 ; 248 ;6,1;Alle optaget, ledige pladser
9000;47360;Professionsbachelor, fødevareteknologi og applikation, Viby J, Studiestart: sommerstart; 11 ;; 31 ; 10 ;Alle optaget, ledige pladser;
9010;47760;Professionsbachelor, urban landskabsingeniør, Viby J, Studiestart: sommerstart; 17 ;; 47 ; 15 ;Alle optaget, ledige pladser;
9020;58800;Professionsbachelor, økonomi og It, Viby J, Studiestart: sommerstart; 62 ;; 142 ; 54 ;Alle optaget, ledige pladser;
9030;60300;Professionsbachelor, it-arkitektur, Viby J, Studiestart: sommerstart; 36 ; 3 ; 95 ; 35 ;3,7;Alle optaget, ledige pladser
9040;70350;Automationsteknolog, Aarhus C, Studiestart: sommerstart; 32 ;; 74 ; 30 ;Alle optaget, ledige pladser;
9050;70460;Autoteknolog, Aarhus C, Studiestart: sommerstart; 19 ;; 36 ; 19 ;Alle optaget, ledige pladser;
9060;71710;Datamatiker, Viby J, Studiestart: sommerstart; 73 ; 12 ; 207 ; 113 ;5,6;3,6
9070;74110;Finansøkonom, Viby J, Studiestart: sommerstart; 260 ; 20 ; 699 ; 315 ;5,4;3,8
9080;74450;Financial controller, Viby J, Studiestart: sommerstart; 42 ;; 107 ; 40 ;Alle optaget, ledige pladser;
9090;76210;It-teknolog, Viby J, Studiestart: sommerstart; 36 ; 6 ; 110 ; 47 ;4,3;Alle optaget, ledige pladser
9100;77110;Jordbrugsteknolog, Viby J, Studiestart: sommerstart; 112 ;; 153 ; 113 ;Alle optaget, ledige pladser;
9110;77700;Miljøteknolog, Viby J, Studiestart: sommerstart; 20 ;; 46 ; 18 ;Alle optaget, ledige pladser;
9120;78360;Laborant, Viby J, Studiestart: sommerstart; 48 ;; 133 ; 47 ;Alle optaget, ledige pladser;
9130;79410;Markedsføringsøkonom, Viby J, Studiestart: sommerstart; 420 ; 4 ; 742 ; 398 ;4,0;Alle optaget, ledige pladser
9140;81560;Multimediedesigner, Viby J, Studiestart: sommerstart; 126 ; 15 ; 317 ; 133 ;5,3;3,8
9150;81565;AP Graduate in Multimedia Design, Viby J, Study start: Summer start; 37 ; 8 ; 347 ; 169 ;11,7;8,5
9160;84290;Produktionsteknolog, Aarhus C, Studiestart: sommerstart; 17 ;; 45 ; 14 ;Alle optaget, ledige pladser;
9170;86156;Serviceøkonom, Viby J, Studiestart: sommerstart; 90 ; 11 ; 225 ; 107 ;5,0;Alle optaget, ledige pladser
9180;;Erhvervsakademi Aarhus i alt; 1.693 ; 92 ; 4.072 ; 1.925 ;;
9190;;Erhvervsakademi Dania;;;;;;
9200;52750;Professionsbachelor, optometri, Randers SØ, Studiestart: sommerstart; 52 ;; 97 ; 48 ;Alle optaget, ledige pladser;
9210;70200;Administrationsøkonom, Horsens, Studiestart: sommerstart; 15 ; 2 ; 67 ; 24 ;5,7;Alle optaget, ledige pladser
9220;70210;Administrationsøkonom, Viborg, Studiestart: sommerstart; 14 ; 1 ; 41 ; 15 ;2,6;Alle optaget, ledige pladser
9230;70378;Automationsteknolog, Randers SØ, Studiestart: sommerstart; 18 ;; 34 ; 19 ;Alle optaget, ledige pladser;
9240;70510;Autoteknolog, Viborg, Studiestart: sommerstart; -   ;; 12 ; 4 ;Ikke oprettet;
9250;71660;Datamatiker, Skive, Studiestart: sommerstart; 22 ;; 35 ; 22 ;Alle optaget, ledige pladser;
9260;71665;Datamatiker, Grenaa, Studiestart: sommerstart; 33 ;; 44 ; 31 ;Alle optaget, ledige pladser;
9270;73372;Energiteknolog, Randers SØ, Studiestart: sommerstart; 5 ;; 14 ; 5 ;Alle optaget, ledige pladser;
9280;74210;Finansøkonom, Hobro, Studiestart: sommerstart; 55 ;; 121 ; 64 ;Alle optaget, ledige pladser;
9290;74215;Finansøkonom, Silkeborg, Studiestart: sommerstart; 57 ;; 150 ; 46 ;Alle optaget, ledige pladser;
9300;74216;Finansøkonom, Silkeborg, E-læring, Studiestart: sommerstart; 115 ;; 231 ; 113 ;Alle optaget;Alle optaget, ledige pladser
9310;74217;Finansøkonom, Silkeborg, Studiestart: vinterstart; 12 ;; 52 ; 9 ;Alle optaget, ledige pladser;
9320;74660;Handelsøkonom, Randers SØ, Studiestart: sommerstart; 33 ;; 75 ; 32 ;Alle optaget, ledige pladser;
9330;74662;Handelsøkonom, Randers SØ, Studiestart: vinterstart; 5 ;; 23 ; 8 ;Alle optaget, ledige pladser;
9340;74670;Handelsøkonom, Silkeborg, Studiestart: sommerstart; 27 ;; 73 ; 28 ;Alle optaget, ledige pladser;
9350;74672;Handelsøkonom, Silkeborg, Studiestart: vinterstart; 9 ;; 24 ; 8 ;Alle optaget, ledige pladser;
9360;74675;Handelsøkonom, Hobro, Studiestart: sommerstart; 7 ;; 26 ; 8 ;Alle optaget, ledige pladser;
9370;74680;Handelsøkonom, Horsens, Studiestart: sommerstart; 14 ;; 59 ; 12 ;Alle optaget, ledige pladser;
9380;74681;Handelsøkonom, Horsens, E-læring, Studiestart: sommerstart; 60 ; 2 ; 132 ; 73 ;4,0;3,9
9390;75370;Installatør, stærkstrøm, Randers SØ, Studiestart: sommerstart; 9 ;; 12 ; 9 ;Alle optaget, ledige pladser;
9400;75375;Installatør, VVS, Randers SØ, Studiestart: sommerstart; -   ;; -   ; -   ;Ikke oprettet;
9410;76270;It-teknolog, Viborg, Studiestart: sommerstart; 17 ;; 39 ; 19 ;Alle optaget, ledige pladser;
9420;79510;Markedsføringsøkonom, Viborg, Studiestart: sommerstart; 18 ;; 45 ; 17 ;Alle optaget, ledige pladser;
9430;79560;Markedsføringsøkonom, Randers SØ, Studiestart: sommerstart; 25 ;; 69 ; 26 ;Alle optaget, ledige pladser;
9440;79563;Markedsføringsøkonom, Randers SØ, E-læring, Studiestart: vinterstart; 8 ;; 52 ; 7 ;Alle optaget, ledige pladser;
9450;81580;Multimediedesigner, Grenaa, Studiestart: sommerstart; 18 ;; 27 ; 15 ;Alle optaget, ledige pladser;
9460;81590;Multimediedesigner, Skive, Studiestart: sommerstart; 14 ;; 27 ; 14 ;Alle optaget, ledige pladser;
9470;84410;Produktionsteknolog, Randers SØ, Studiestart: sommerstart; 10 ;; 17 ; 11 ;Alle optaget, ledige pladser;
9480;86160;Serviceøkonom, Randers SØ, Studiestart: sommerstart; 15 ;; 33 ; 15 ;Alle optaget, ledige pladser;
9490;86164;Serviceøkonom, Randers SØ, E-læring, Studiestart: sommerstart; 37 ;; 81 ; 36 ;Alle optaget, ledige pladser;
9500;87110;Logistikøkonom , Hobro, Studiestart: sommerstart; 14 ;; 27 ; 12 ;Alle optaget, ledige pladser;
9510;;Erhvervsakademi Dania i alt; 738 ; 5 ; 1.739 ; 750 ;;
9520;;I alt; 60.034 ; 2.908 ; 214.817 ; 79.758 ;;
